DATE_NUM,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT,
737138.000000,0.984721,0.991946,1.003904,0.972453,0.983559,0.986915,0.986488,0.981054,0.989607,0.981842,0.993356,0.974267,0.992117,0.995398,0.979367,0.976140,0.981318,0.981924,0.996965,0.996074,0.990801,0.987668,0.989400,0.994852,0.980711,
737139.000000,0.999658,1.001160,1.017693,1.012553,1.002259,1.005356,0.998719,1.002514,1.005985,0.992692,1.014165,1.007448,1.000960,0.997688,1.002327,1.003844,1.000183,1.002584,1.016588,0.995550,1.010427,1.007687,1.013798,0.987166,1.005718,
737140.000000,0.977345,0.997788,0.998430,1.011294,0.998648,1.022183,1.004637,0.994909,0.999214,1.003137,1.000194,0.999847,1.000872,0.996293,0.995482,1.007270,1.000915,0.993021,0.993264,0.983783,0.997314,0.982538,0.986470,0.991403,1.002615,
737141.000000,0.985870,0.964851,0.948116,0.942875,0.972015,0.971463,0.988018,0.964674,0.984665,0.970643,0.985842,0.970958,0.958253,0.994419,0.989789,0.953148,0.989578,0.970913,0.970912,0.991822,0.979093,0.965847,0.973787,0.991540,0.988206,
737142.000000,0.976843,0.989498,1.004349,0.982233,0.984908,0.993667,0.979523,0.970942,0.980090,0.978960,0.971080,0.982101,0.973261,0.989944,0.986883,0.965004,0.986881,0.970932,1.003260,0.993457,0.976475,0.987640,0.975081,0.987415,0.980262,
737145.000000,1.047472,1.023991,1.024829,1.033960,1.038661,1.020977,1.021413,1.039224,1.026659,1.030089,1.063209,1.018305,1.030838,1.008504,1.019551,1.022660,1.011795,1.075705,1.019651,1.006587,1.024611,1.030675,1.031111,1.016850,1.024350,
737146.000000,0.974359,0.987044,0.976138,0.985254,0.968679,0.994018,0.987183,0.970103,0.990361,0.990481,0.975419,0.998587,0.980600,1.004685,0.996646,0.980158,0.994634,0.954042,1.004097,1.018061,0.989365,0.994933,0.973143,1.005099,0.983429,
737147.000000,0.988951,1.008641,0.996574,0.987550,0.976101,0.977673,0.991747,1.008534,1.000458,1.004016,0.968939,1.001887,0.998428,1.010025,1.005906,1.003104,1.024930,0.999106,0.988968,1.013498,1.014918,1.002477,0.996508,1.014585,1.019988,
737148.000000,1.007809,1.011604,1.024561,1.015294,1.029525,1.017306,1.019281,1.009985,1.019913,1.005966,1.050000,1.005492,1.018241,1.002539,0.987185,1.013762,0.988746,1.021031,1.015281,1.005581,1.000505,0.979405,1.022481,0.996250,1.013672,
737152.000000,0.993444,0.975558,0.983408,0.976320,0.956167,0.984216,0.982278,0.982093,0.970041,0.978101,0.939324,0.971986,0.980722,0.982501,1.008569,0.968568,0.977969,0.969870,0.965081,0.976287,0.971050,1.014953,0.989717,0.986198,0.961560,
737153.000000,1.010259,1.019121,1.025989,1.008131,1.009022,1.023076,1.007703,1.013058,1.004974,0.998534,1.016966,1.030427,1.013723,1.016639,1.016992,1.017449,1.015393,1.013443,1.040237,1.013695,1.015945,1.033978,1.006842,1.007210,1.014611,
737154.000000,1.019122,1.009058,0.989783,1.000828,1.003654,0.996952,1.015389,1.008141,1.021178,1.028495,1.004824,1.016050,1.015183,1.019825,1.008292,1.005686,1.008320,1.029205,1.025787,1.007520,1.011972,1.018746,1.005117,1.009053,1.004839,
737155.000000,1.006934,1.010404,1.027364,1.020319,1.015048,1.024546,1.011491,1.012628,1.009524,0.999416,1.007802,1.002301,1.013130,1.003616,1.013727,1.005102,0.999817,1.000542,1.017100,0.996837,1.004761,1.001224,1.011518,1.006468,1.006764,
737156.000000,0.974422,0.975690,0.969441,0.965301,0.973936,0.978430,0.982764,0.977171,0.973874,0.977537,0.968440,0.980032,0.975062,0.989189,0.983532,0.970641,0.978544,0.976727,0.970685,0.995305,0.985354,0.977692,0.971202,0.984245,0.987245,
737159.000000,1.009918,1.002502,0.988838,1.000629,1.010803,1.010631,0.993523,1.008881,0.988879,1.014080,1.015577,1.010773,1.012008,0.997951,0.999876,1.002638,1.052474,1.005984,0.994523,0.996557,0.999854,0.994508,1.009261,1.000640,0.995270,
737160.000000,1.018818,1.009334,1.038297,1.035015,1.032548,1.024746,1.016750,1.017368,1.005681,1.017683,1.034712,1.005947,1.019112,1.003651,1.009552,1.019595,1.005876,1.023246,0.997321,1.002687,1.004591,1.018228,1.016247,1.028773,1.001970,
737161.000000,0.995325,0.984946,0.977690,0.991222,0.998118,1.003366,0.994377,0.985852,0.996369,0.999807,0.996684,0.995240,0.983201,1.000000,1.003502,0.987787,0.994866,0.989018,0.997462,0.998724,0.990788,0.978438,0.992213,0.985706,0.993754,
737162.000000,1.009859,1.019105,1.030914,1.022822,1.021447,0.999832,0.995932,1.026291,1.002893,1.017443,1.031703,1.006171,1.024860,1.000909,0.989470,1.009752,1.009608,1.018724,1.014065,0.993867,1.005125,1.010545,1.010770,1.003362,0.994413,
737163.000000,1.003388,0.996572,0.975702,1.000599,0.992155,1.005787,0.999602,0.985862,0.996770,0.991396,0.983688,1.001457,0.972920,1.010902,1.000681,0.995841,1.007578,0.994657,0.992327,1.007456,0.992716,1.000178,0.997357,0.998324,1.006906,
737166.000000,1.006238,1.006127,1.007562,1.012714,1.006977,1.006504,0.998904,1.007659,1.009433,1.007530,1.010413,1.008728,0.999184,1.003819,0.999382,1.010115,1.025888,1.011710,0.997175,1.003062,1.009245,1.026931,1.009358,1.015317,1.009533,
737167.000000,1.013764,1.002778,1.014920,1.007690,1.029792,1.006297,1.019254,0.983520,1.002752,1.019127,1.021756,0.990741,1.000000,1.004476,1.005692,1.010979,1.010571,1.020176,1.006710,0.997710,0.998473,1.035733,1.015753,1.009506,1.012207,
737168.000000,0.997756,1.013744,1.012711,1.017220,1.000897,1.019430,0.990604,1.001459,1.028243,0.924678,1.001308,0.978397,0.991925,0.991756,0.995447,0.997410,0.994095,1.003852,0.980595,0.997068,0.993665,0.990987,1.005493,0.995292,0.996246,
737169.000000,0.971660,1.075880,0.998944,0.998397,0.998432,0.999112,0.996838,1.000669,0.984598,0.992674,0.974072,0.998669,1.021954,0.995507,0.985910,0.996948,0.995248,0.996578,0.992901,0.967309,1.000879,0.997293,0.995823,0.996092,1.003654,
737170.000000,0.959028,0.984566,0.994217,0.989220,0.989452,0.988683,0.993557,0.991305,0.999605,0.981043,0.986787,0.993022,0.997762,0.987136,0.995236,0.994974,1.003240,0.988451,1.005477,0.984657,1.001830,0.997031,1.001936,0.989056,0.989646,
737173.000000,0.997104,0.998214,1.000502,1.004829,1.003629,1.010384,0.999102,0.979005,1.003672,1.006625,0.991655,1.001342,0.995155,1.005487,1.001386,0.991412,1.024137,1.003684,1.011953,0.989160,1.002850,0.996937,1.002093,1.015866,0.989883,
737174.000000,0.986081,0.998310,0.971137,0.937983,0.988475,0.991584,0.993110,0.983054,0.992120,0.997943,1.006849,0.994954,0.995312,0.979309,0.989496,0.931675,0.997344,0.976613,1.001346,0.993151,0.968302,0.999488,0.974369,1.020756,1.004994,
737175.000000,1.004357,0.983473,1.041938,1.005192,0.999314,1.001469,1.016992,0.986556,1.006411,1.002611,0.998639,1.004517,0.996196,0.985141,0.991228,0.988614,0.992345,0.991302,0.995520,0.997241,0.995033,1.002903,0.999505,1.008657,1.007396,
737176.000000,1.003483,1.014679,0.999796,1.007714,1.011439,1.012223,0.987049,1.003595,1.046959,1.005345,1.032503,1.009861,1.001000,1.007542,1.018982,0.991199,0.996310,1.021125,1.020699,1.006224,1.005521,1.009068,1.048428,0.993213,1.008833,
737177.000000,0.988430,0.993814,0.994428,0.989132,1.011310,1.019321,0.993890,0.998792,1.003985,0.998364,0.993968,1.002031,0.993642,1.013100,0.996224,0.995078,1.001010,1.016550,1.022189,1.000825,1.001805,1.013289,0.991580,1.036375,0.992608,
737180.000000,1.018112,0.991366,0.978526,0.997512,0.990606,0.988075,1.011085,0.993870,0.991097,0.989623,0.978949,0.986123,0.994333,0.997691,1.057738,0.991179,0.989911,0.975996,0.983180,0.993545,0.988062,0.984262,1.006904,0.956952,1.013403,
737181.000000,1.023236,0.998278,0.987948,1.000416,1.012192,0.998002,0.997309,0.993035,0.999080,1.000276,1.033127,0.996205,1.000000,0.985651,0.976111,1.003241,0.984882,1.015826,0.995760,0.994747,0.996124,1.001904,1.004965,0.989260,0.988130,
737182.000000,1.044175,0.990363,0.983765,0.996122,0.978363,1.005046,0.995603,0.988930,1.006933,0.982414,0.980874,0.980081,0.992094,0.987556,0.983113,0.997334,0.988272,0.984316,1.002349,0.985826,0.978870,0.985687,0.991138,0.978083,0.987759,
737183.000000,1.001812,0.994981,1.020050,0.999444,1.013224,1.004144,0.991367,0.997265,0.985369,0.996771,0.999426,0.996194,0.993699,0.995958,0.996266,1.006067,1.004014,1.005989,0.980076,1.005920,0.992129,1.002956,1.006330,1.001885,0.998726,
737184.000000,1.039233,1.012456,1.011310,1.018014,1.019352,0.996191,1.024200,1.006555,1.010044,1.013522,1.015391,1.009429,1.011097,1.011220,1.030922,1.018806,1.003824,1.011587,1.017937,1.014994,1.018852,1.007474,1.007706,1.007316,1.015076,
737187.000000,1.007235,1.002339,1.017941,1.023570,1.009492,0.995300,1.013149,1.009619,0.992055,0.995205,1.010421,0.995169,1.008669,0.994806,0.999818,1.004514,0.993593,1.011139,1.018208,0.993787,0.994449,0.991013,1.008583,0.990455,0.976465,
737188.000000,1.004807,1.011767,0.993949,1.000734,0.999563,1.013046,0.993267,0.999157,1.008063,0.998464,1.005625,0.992070,1.014812,0.992169,0.998606,1.007391,0.989195,0.995739,0.987309,0.992498,0.997442,0.992514,1.004951,0.985125,1.003159,
737189.000000,1.007041,1.007620,1.018116,1.017875,1.007219,1.016987,0.982120,1.019958,1.007134,1.008343,1.013239,1.007340,1.021804,0.999282,0.996783,1.008327,1.020965,1.011794,0.992550,1.013018,1.008472,0.987847,1.007236,0.986389,0.968743,
737190.000000,1.014304,1.008756,1.003734,1.008912,1.005647,1.000777,1.017105,1.007074,1.004293,1.011430,1.011778,1.014897,1.007759,1.009574,1.005054,1.007915,1.001898,1.010006,0.999559,1.010778,1.008709,1.019633,1.001223,1.017680,1.001817,
737191.000000,0.996197,1.000395,0.995321,1.005781,0.992009,1.007918,1.003836,0.997864,1.016831,0.999307,0.994362,1.015078,0.996238,0.999052,1.001938,1.000634,1.028075,0.997855,1.007509,1.003007,1.002827,1.019554,1.006259,1.030085,1.008344,
737194.000000,0.997667,0.998718,1.006220,1.002712,0.994992,1.004236,1.003625,1.004075,1.004046,1.001110,1.004207,0.990726,1.000351,0.997627,0.995949,1.002925,0.999832,1.003378,1.005991,0.998773,0.990476,1.019389,0.995373,0.997326,1.012113,
737195.000000,0.990911,0.994570,0.992832,0.982677,0.995186,0.995015,1.004686,0.990365,0.983776,0.996119,0.982149,0.992622,0.992362,0.992388,0.989922,0.983719,0.991957,0.992757,1.009588,0.995497,0.998923,0.986003,0.999161,0.985564,1.001540,
737196.000000,1.009333,0.998511,0.996639,1.007930,0.992964,0.998613,1.020599,0.997516,0.991489,1.006192,1.013353,1.001758,1.002743,0.995925,0.998835,0.989131,1.009291,1.002580,1.026475,1.007951,1.002233,1.009269,0.998398,1.001465,1.019049,
737197.000000,0.993676,1.006263,1.009297,0.999285,0.962356,1.007942,0.993336,0.992281,0.994366,0.999101,1.003111,0.988034,0.996647,1.018051,0.990422,1.007594,0.988619,0.990015,0.994393,1.005848,1.004379,1.005130,0.994261,0.999791,0.980959,
737198.000000,0.996363,0.997728,1.020602,1.013143,0.994248,0.987641,0.996071,0.991217,1.011277,0.997093,0.976099,1.003149,0.983800,0.997163,0.997954,0.993013,1.001185,1.001871,1.005356,0.993104,0.993345,1.006915,1.000000,0.997701,0.989940,
737201.000000,1.007085,1.010397,1.036130,1.020615,1.012497,1.011810,1.001251,1.002954,1.012645,1.009786,1.015327,0.995815,1.009178,1.005453,1.003106,1.014073,0.990362,1.012869,1.000841,1.008305,1.009935,1.013326,1.005618,1.014453,1.010402,
737202.000000,0.997495,1.006468,0.975544,0.982884,0.997714,0.991188,1.000096,1.001262,0.984615,0.997250,1.002393,0.993453,1.007668,0.996227,0.987429,0.986172,0.997951,0.998975,0.999020,0.999595,1.002135,0.989028,1.000383,1.007846,0.986511,
737203.000000,1.006412,0.992502,1.011802,1.009859,1.000687,1.003665,0.988662,0.999202,0.998930,0.997106,1.013958,1.004394,0.995399,1.003550,1.013609,0.998492,1.012318,1.011898,1.000420,1.002027,0.996043,0.996248,1.008951,0.995493,0.995682,
737204.000000,0.998885,1.000785,0.999415,0.999746,0.997482,0.983761,0.992419,0.992809,1.002571,0.995853,0.991668,0.990279,0.988799,0.998113,1.004764,1.003725,0.999324,0.996452,1.011775,0.994473,0.998090,0.993736,1.000076,1.001029,0.998072,
737205.000000,1.002285,0.991079,1.003036,0.988269,0.992885,0.965090,1.000881,0.995383,0.998397,0.997015,1.012603,1.000989,0.994875,1.001890,1.005049,0.998094,0.999324,1.000509,1.000970,1.007320,1.002909,1.009146,0.995375,0.997533,0.995293,
737209.000000,0.996394,0.966568,0.978866,0.985691,0.993296,0.993453,0.975440,0.966044,0.990099,0.983152,0.997835,0.982959,0.957256,1.006604,0.984131,0.983470,0.988323,0.996441,0.981592,0.996501,0.978478,0.988651,0.987889,0.993405,0.999272,
737210.000000,0.997871,1.012996,1.016200,1.011978,0.997208,1.031057,1.002909,1.012951,1.016959,1.009914,1.006508,1.013149,1.022845,1.010543,1.007471,1.015020,1.022603,1.009591,1.018471,1.011344,1.015287,1.011438,1.007325,1.008299,1.020874,
737211.000000,0.996640,0.993030,0.983165,0.977165,0.996733,0.993129,0.994899,0.985687,0.997114,0.990815,0.991379,0.988840,0.987633,0.996986,0.988815,0.992702,0.996818,0.998888,0.994047,0.977033,0.987324,0.985997,1.000612,0.980864,0.981217,
737212.000000,1.018034,0.999491,1.012949,1.010598,1.022243,0.996380,0.998894,1.010935,1.004288,1.004529,1.034058,1.013710,1.012989,1.002790,1.001006,1.011966,1.017302,1.019729,1.016201,1.003827,1.005991,1.007619,1.000995,1.002937,1.005452,
737215.000000,1.008358,1.012214,1.011241,0.993356,0.998168,0.987162,1.008857,1.006744,1.021404,1.007679,0.995620,1.005690,1.000461,1.008581,1.006660,1.007365,1.024108,1.008731,1.014706,1.009939,1.003326,1.005260,1.016966,1.000209,1.029281,
737216.000000,1.007715,0.998592,0.998253,1.003344,1.002065,1.003844,0.997007,0.993258,1.003031,1.004614,0.994721,0.996146,0.994375,0.991262,0.995381,1.000696,0.989842,1.005115,1.002980,0.997169,0.995760,0.999182,1.003682,1.003137,0.990635,
737217.000000,1.003466,1.016715,1.031824,1.022874,1.013510,1.005296,1.019712,1.017036,1.008596,1.007029,1.008845,1.010784,1.023368,1.008119,1.018184,1.013221,1.008796,1.002936,1.009453,1.005137,0.996903,1.017265,1.020366,1.009173,0.999291,
737218.000000,0.997319,1.005051,0.991845,0.998594,0.986218,1.029016,1.005495,1.005253,1.013327,1.004492,0.979835,1.004398,1.003987,0.999540,1.043725,1.005935,1.000969,0.984291,1.000134,1.018965,1.013828,1.001327,0.982096,1.012394,1.004612,
737219.000000,0.990902,0.995270,1.002632,0.993794,0.996105,0.995904,1.014736,0.999743,1.011011,1.005366,0.985147,1.005919,1.002798,1.011740,0.996637,1.007412,1.009518,1.007434,1.001873,1.018743,1.011944,1.006828,1.006724,1.003469,0.993055,
737222.000000,0.997549,1.001980,1.003897,1.006310,1.004830,1.008858,1.003558,1.002999,1.006605,1.003011,0.990372,0.988715,0.997480,1.004096,0.985673,0.992884,0.996005,0.994293,0.995861,1.004535,0.993756,1.012366,0.993840,1.002440,0.999289,
737223.000000,1.005491,0.995356,0.999137,1.007613,1.005722,0.996237,0.999808,0.993763,1.008365,1.001978,1.005503,0.999022,0.994225,1.006345,1.001442,0.999025,1.001765,1.002573,0.995978,0.996259,0.992950,0.999212,1.007094,0.990061,0.997627,
737224.000000,0.991783,0.992951,0.981733,0.982348,1.001593,0.999921,1.018978,1.005158,0.995033,0.996460,1.003831,1.000734,0.998003,0.994821,0.999100,0.999854,1.002402,0.995459,0.997577,0.990031,1.001080,0.997200,0.996589,0.971112,0.999881,
737225.000000,1.000524,0.997401,0.996070,0.989852,1.015451,0.995593,1.022952,0.999230,0.996805,0.992142,1.009268,0.998206,0.982359,0.995205,1.002821,0.993850,0.991145,1.005652,1.007961,0.993723,0.993370,1.009728,1.004464,1.008861,0.996432,
737226.000000,0.989728,0.987570,0.987473,0.979627,0.990154,0.980476,1.000920,0.992596,1.004357,1.001309,0.992258,1.001634,0.998797,1.012391,0.996468,1.006580,1.007635,0.987281,1.015261,1.018292,1.003958,1.006092,1.000741,1.005019,0.998926,
737229.000000,0.999470,0.999493,0.991226,0.991068,0.999096,1.015559,0.983555,0.997715,1.000748,0.993741,0.965705,0.989479,1.002595,0.987081,0.998919,0.996097,0.983234,1.007291,0.996967,0.980098,0.986241,0.995664,1.008142,0.987516,0.991637,
737230.000000,0.983840,0.986493,0.961606,0.963815,0.991179,0.996586,0.991033,0.986733,0.992625,0.995985,0.994551,1.010303,0.994176,1.001148,0.992122,0.976588,1.000656,1.000000,0.982145,1.006461,1.004468,0.992741,0.991997,1.021913,1.007349,
737231.000000,1.004362,0.992588,1.004602,0.998814,0.998174,0.998009,1.009896,0.997810,0.999347,0.991175,1.010013,0.995676,0.999907,0.992202,0.985391,0.993430,1.004096,1.010014,1.006194,0.993712,0.975265,0.999170,1.002887,0.991546,1.000000,
737232.000000,0.994424,1.002178,0.985322,0.974848,0.986740,0.978450,0.988241,0.996313,1.006178,0.990325,0.976244,0.995165,0.999721,0.996070,0.987512,0.987076,0.998368,0.992834,0.989561,1.007779,0.987679,0.996361,0.992841,1.011229,1.007176,
737233.000000,0.997088,1.006209,1.003702,1.002938,1.000927,1.020475,1.004250,0.995771,0.985522,1.000212,1.005940,1.011445,0.983629,1.003713,1.025042,1.005012,1.004740,0.992782,0.993102,1.012951,1.007777,1.009846,1.005946,1.023237,1.007244,
737236.000000,0.985129,1.013473,0.977251,0.975990,0.978935,0.980096,0.982227,0.980179,0.994783,0.982375,0.965905,0.997965,0.990922,1.007630,0.971194,0.996438,0.993655,0.979883,0.985292,1.004649,0.994454,0.985612,0.967487,0.996785,1.019453,
737237.000000,1.012406,0.996651,1.000302,0.992385,1.006148,1.012642,0.998181,1.000181,0.999898,1.002090,0.979491,0.998042,1.000668,0.994263,1.006883,1.003984,0.994106,1.007013,1.002902,1.002699,0.991109,0.996251,1.012373,0.993952,0.994333,
737238.000000,0.998536,0.987272,0.995533,0.993139,0.994830,1.014819,0.997123,0.993682,0.993176,0.988496,0.981679,0.993952,0.984551,0.993999,0.978311,0.991556,0.986166,0.984457,0.983324,0.996026,0.989561,0.993594,0.988457,1.000203,1.010584,
737239.000000,1.007276,1.000103,1.014644,1.010549,1.014410,0.997302,1.007792,1.014715,1.000974,1.018621,1.010049,1.003207,1.016370,1.009287,0.993013,1.005387,1.007014,1.011175,1.004905,1.004634,1.009148,0.986824,1.013128,1.031434,0.988146,
737240.000000,0.997897,1.010622,1.002570,0.997354,1.002096,1.006128,1.000382,0.987244,0.999437,0.997572,1.009340,0.994590,0.993043,1.008972,1.002367,1.003827,1.006633,0.999797,1.111297,1.000128,0.999102,1.001797,0.997816,0.989186,0.997554,
737243.000000,1.011182,1.010204,1.001699,1.004570,0.994887,0.982757,1.004961,1.012196,0.994464,1.001145,1.009857,1.001978,1.008445,0.997492,1.001149,0.993900,0.996046,1.014197,0.983308,1.000897,1.000409,1.008723,1.000377,1.002186,0.980735,
737244.000000,0.982584,0.988283,0.990627,0.981950,0.996730,1.003863,0.987753,0.987100,0.997938,0.997927,0.985458,1.009294,0.986011,1.005486,0.997514,1.001585,1.004135,0.990401,0.973580,0.997056,1.003105,0.997980,0.992075,1.005553,1.005238,
737246.000000,1.008047,1.010668,1.000751,1.014795,1.005196,0.993987,1.012495,1.001634,1.004080,1.013327,1.025874,1.018662,1.006502,1.015231,1.005368,1.007711,1.015319,1.007168,1.003540,1.016816,0.998615,1.014252,1.013998,1.011440,1.001540,
737247.000000,1.013862,0.999898,1.004382,0.997055,1.003524,1.001291,1.002680,1.004757,1.000360,1.007424,1.012217,1.006000,1.003278,0.999552,1.013348,1.000608,1.009085,1.014034,0.999086,1.001263,1.004731,1.001038,1.006002,1.003900,0.999291,
737250.000000,1.013885,1.014109,1.021755,1.041060,0.999064,1.014902,1.011834,1.027954,1.008227,1.013405,1.009539,1.002386,1.030944,0.994624,1.003262,1.015547,0.997106,1.006821,1.010460,0.981717,1.018022,1.011605,1.010664,0.997053,1.016803,
737251.000000,0.998793,1.000000,1.015325,1.001986,1.004453,1.012699,1.000094,0.995000,1.007803,1.002216,1.005785,1.010551,0.993848,1.012838,1.004252,1.004737,1.004515,1.002651,1.003753,1.025173,1.003748,1.007372,1.008633,1.011825,1.014896,
737252.000000,0.987024,1.003903,0.981104,0.968212,0.993234,0.968101,1.018957,0.994754,0.996660,1.001589,0.981595,0.991050,0.997843,0.995997,0.987548,0.981140,0.993579,0.998629,0.997293,0.991732,0.993485,0.996282,1.010681,1.000000,0.992203,
737253.000000,1.016766,1.008475,1.015942,1.019450,1.023726,1.005991,1.001944,1.006913,1.005077,1.010418,1.022461,1.012041,1.004324,0.997321,1.003152,1.008296,1.012278,1.021671,1.000130,0.996589,1.007757,1.005735,1.012668,0.998052,0.999884,
737254.000000,1.001570,0.993574,1.013756,1.009539,0.958697,0.998230,1.016166,0.996435,1.003738,0.996244,0.997517,0.985676,0.995414,1.001567,0.996166,1.009332,1.003671,1.011901,1.000129,1.005324,1.004841,1.010350,0.996569,1.003318,1.013638,
737257.000000,0.997805,1.001891,1.015137,0.981030,1.017233,0.991454,1.001818,1.022216,1.000956,0.996984,0.995979,0.990153,1.039677,0.999777,1.001703,0.999652,0.995230,0.995068,1.004782,1.002774,1.012319,0.993351,0.993115,1.003501,0.999316,
737258.000000,1.002829,1.004568,1.002190,1.006301,0.996235,0.991299,1.000908,0.998185,1.011163,0.986457,0.995001,1.035448,0.999277,1.011625,1.006109,1.004774,0.999041,1.009913,0.996399,1.006287,1.004681,0.973967,1.008522,0.996899,1.006276,
737259.000000,0.994516,1.018092,1.009387,1.015617,0.996929,0.996883,1.003536,1.000952,0.999354,1.007178,0.999420,0.989854,1.009321,0.997127,0.988607,1.000643,1.006557,0.992166,0.988641,0.996127,1.009395,1.020496,1.009023,0.994361,0.998639,
737260.000000,1.007773,0.972713,0.986397,0.994011,1.004501,1.001152,1.013009,0.993038,1.008260,1.032660,1.005027,0.985446,0.985296,0.999778,0.996707,0.997033,0.993168,0.993151,1.004700,0.996544,0.962923,0.990251,0.994535,0.992374,0.996026,
737261.000000,0.997707,0.999800,0.998790,0.981351,0.990802,1.004931,0.994203,1.008971,0.999112,0.980635,0.998653,0.999285,1.012649,1.003768,1.003557,1.001736,1.000160,1.017912,1.000130,0.999365,1.000160,0.999091,1.006137,0.997438,1.003876,
737264.000000,1.000888,1.010684,0.995407,0.996053,1.001190,0.992312,0.996501,1.008934,0.998913,0.995559,1.007706,1.006198,1.018602,0.992712,1.004938,0.984600,1.002719,1.015997,0.995192,0.997839,0.992332,1.000158,0.993191,1.002568,0.995117,
737265.000000,1.007254,1.004841,1.014153,1.012401,1.007846,1.020770,0.996489,1.009069,0.998813,1.004667,0.997515,1.021559,1.007058,1.006897,0.994898,1.009254,1.011645,0.997129,0.986160,1.006114,1.004105,1.004036,1.000000,1.014975,1.003766,
737266.000000,1.009430,1.009045,0.993441,1.018192,1.018165,1.008478,1.004336,1.003434,0.995099,1.001640,1.004791,0.994280,1.009023,1.018339,1.006015,1.018437,1.016872,1.029444,1.021581,1.006077,1.012265,1.004335,1.018639,0.988352,0.999318,
737267.000000,0.996869,0.998733,1.009553,1.014949,1.008573,0.992394,1.020957,1.001774,0.992040,1.000614,0.994850,1.012906,0.997135,1.003255,0.982692,1.017516,0.992557,0.989082,1.012830,1.007802,1.025420,1.008397,0.999019,1.005303,1.003754,
737268.000000,0.983369,1.013171,1.003702,0.999860,0.977946,1.016297,0.992159,1.002235,0.988666,0.989367,0.914110,1.009748,1.010274,0.999351,1.008582,0.997403,0.991876,0.982302,0.983877,1.006118,1.009576,0.995914,0.987439,1.016217,0.998866,
737271.000000,0.994397,0.971112,0.973409,0.980289,0.990604,1.014765,1.000089,1.005512,1.000710,1.002342,1.000210,1.004713,1.006033,1.000433,1.007366,0.988911,1.020791,0.978548,0.987905,0.995284,1.002830,0.991756,0.969938,1.009229,1.008510,
737272.000000,1.002001,0.986812,1.014926,1.028980,1.002846,0.987796,1.008257,0.993639,1.001217,0.996151,1.008597,1.002648,0.984751,1.008652,0.993066,1.035102,1.016356,1.006738,1.012507,1.008479,0.992677,0.997557,1.001905,0.983807,1.003938,
737273.000000,1.058910,0.999297,0.990065,0.963421,0.989832,0.993031,0.994805,0.994146,0.993823,0.990133,1.014761,1.000905,1.006177,0.994853,0.996065,0.975179,0.994231,1.001885,1.008191,0.997156,0.990933,1.000592,1.011043,1.001743,0.988905,
737274.000000,1.029231,1.002815,0.991410,0.996174,1.016006,0.987001,0.998052,0.991315,0.996740,0.996237,1.013727,0.989521,1.004237,0.995473,0.990377,0.992659,0.995877,1.012138,1.014315,1.016739,0.995115,1.010696,1.004846,1.004833,1.005893,
737275.000000,1.002893,1.010629,0.996311,1.003623,1.007054,1.002343,1.011885,1.000427,0.999898,1.033156,1.003032,1.005333,1.008093,1.009528,1.005148,1.008563,1.010886,1.004369,1.001144,1.004024,1.010675,1.004452,1.006479,1.005579,1.009464,
737278.000000,1.005193,1.001290,0.994633,1.007003,1.010974,1.002015,1.016215,1.007860,1.000256,0.988693,0.999392,1.000530,1.000256,1.000643,1.003265,0.997154,1.004399,1.000833,1.009779,1.002308,1.002313,0.998212,0.999213,1.004018,1.000781,
737279.000000,0.990625,1.010404,1.012090,1.020792,1.006467,1.007080,1.005348,1.008053,1.006950,1.006711,1.008114,0.995758,1.003671,0.996785,0.995661,1.009047,1.005437,1.006936,1.012829,1.001454,0.999539,1.003466,1.004080,0.999619,1.001115,
737280.000000,1.000676,1.007944,0.991504,0.981247,1.005966,0.989615,0.977866,0.993861,1.004923,0.999184,1.005232,0.997794,1.002042,0.992473,1.018457,0.993144,1.001652,1.005602,0.999628,0.996491,0.994382,1.004502,1.002851,1.004575,1.003119,
737281.000000,1.007865,1.002043,0.993209,0.991482,0.998631,0.989102,1.001579,0.989043,1.000303,0.996215,1.003603,1.000229,0.992274,1.004334,1.002391,0.988607,0.989654,1.001644,1.009441,0.988464,1.002709,1.010741,0.995237,1.005882,0.994192,
737282.000000,0.997021,0.986309,0.987461,0.981230,1.000000,1.006611,0.987036,0.982163,0.991014,0.997997,0.974272,0.996570,0.990161,0.994175,0.996108,0.986229,1.001060,0.993891,0.993478,1.000369,0.994674,0.995298,0.998000,0.989813,1.013145,
737285.000000,1.006457,1.002264,0.996906,0.993379,0.999315,0.992703,0.995030,0.988023,0.988996,0.987749,0.991812,0.995946,0.984101,0.994575,0.996597,0.989503,1.009838,0.992752,0.992816,1.001105,0.993637,1.002113,1.003435,0.995235,0.994012,
737286.000000,1.004213,1.003634,1.002305,0.999259,1.005714,1.001144,1.005619,1.011902,0.994643,1.004555,0.993189,0.994471,1.006673,1.001309,1.015556,1.003403,0.996103,1.012476,0.999875,0.997424,0.996017,1.009850,1.003923,1.012447,1.013498,
737287.000000,1.002336,0.993443,0.978239,0.978506,0.996818,0.962147,1.000887,0.998650,1.004609,1.003836,0.986284,1.007182,0.991714,1.004140,0.995517,1.004339,1.013692,0.986440,0.992887,1.012175,1.009644,0.989107,0.994032,1.006998,0.993066,
